"Specimen thickness",1.5,"mm"
"Specimen width",4.89,"mm"
"Cross-section",7.335,"mm²"
"Gage length, standard travel",30,"mm"
"Extensometer",""
"Load cell",""
"Date/Clock time",44182.5,""
"Operator",""
"v1",1,"mm/min"
"v2",1,"mm/min"
"Time","Crosshead absolute","Standard travel","Standard force","Capteur de course"
"s","mm","mm","N","mm"
76.0981,1191.78,1.22118,6381.13,5.82749
76.108,1191.78,1.22135,6379.5,5.82762
76.118,1191.78,1.22152,6377.85,5.82776
76.128,1191.78,1.22168,6376.17,5.8279
76.1381,1191.78,1.22185,6374.5,5.82805
76.1481,1191.78,1.22202,6372.83,5.82819
76.1581,1191.78,1.22219,6371.16,5.82834
76.168,1191.78,1.22236,6369.49,5.82849
76.178,1191.78,1.22251,6367.78,5.82864
76.188,1191.78,1.22268,6366.04,5.8288
76.1981,1191.78,1.22285,6364.33,5.82897
76.2081,1191.78,1.22302,6362.62,5.82915
76.2181,1191.78,1.22318,6360.85,5.82932
76.228,1191.78,1.22334,6359.09,5.8295
76.238,1191.78,1.22351,6357.35,5.82968
76.248,1191.78,1.22369,6355.6,5.82986
76.2581,1191.78,1.22385,6353.84,5.83005
76.2681,1191.78,1.22402,6352.03,5.83021
76.2781,1191.78,1.22418,6350.22,5.83037
76.288,1191.78,1.22435,6348.41,5.83052
76.298,1191.78,1.22452,6346.57,5.83067
76.308,1191.78,1.22469,6344.71,5.83081
76.3181,1191.78,1.22485,6342.88,5.83094
76.3281,1191.78,1.22502,6341.03,5.83105
76.3381,1191.78,1.22519,6339.13,5.83116
76.3481,1191.78,1.22535,6337.23,5.83127
76.358,1191.78,1.22552,6335.27,5.83139
76.368,1191.78,1.22568,6333.34,5.83151
76.378,1191.78,1.22585,6331.43,5.83163
76.3881,1191.78,1.22602,6329.5,5.83173
76.3981,1191.78,1.22618,6327.54,5.83183
76.4081,1191.78,1.22635,6325.59,5.83192
76.418,1191.78,1.22652,6323.64,5.83202
76.428,1191.78,1.22668,6321.7,5.83213
76.438,1191.78,1.22685,6319.79,5.83223
76.4481,1191.78,1.22702,6317.87,5.83232
76.4581,1191.78,1.22718,6315.99,5.8324
76.4681,1191.78,1.22734,6314.05,5.83248
76.478,1191.78,1.22751,6312.11,5.83257
76.488,1191.78,1.22768,6310.15,5.83265
76.498,1191.78,1.22785,6308.18,5.83273
76.5081,1191.78,1.22802,6306.2,5.83282
76.5181,1191.78,1.22819,6304.16,5.8329
76.5281,1191.78,1.22835,6302.11,5.833
76.538,1191.78,1.22852,6300.05,5.8331
76.548,1191.78,1.22868,6297.96,5.83321
76.558,1191.78,1.22885,6295.85,5.83332
76.5681,1191.78,1.22901,6293.75,5.83344
76.5781,1191.78,1.22918,6291.61,5.83355
76.5881,1191.78,1.22935,6289.45,5.83367
76.5981,1191.78,1.22951,6287.29,5.8338
76.608,1191.78,1.22968,6285.1,5.83393
76.618,1191.78,1.22985,6282.92,5.83406
76.628,1191.78,1.23002,6280.73,5.83418
76.6381,1191.79,1.23019,6278.52,5.83431
76.6481,1191.79,1.23035,6276.3,5.83443
76.6581,1191.79,1.23052,6274.06,5.83455
76.668,1191.79,1.23068,6271.79,5.83468
76.678,1191.79,1.23085,6269.51,5.83481
76.688,1191.79,1.23102,6267.24,5.83493
76.6981,1191.79,1.23119,6264.93,5.83504
76.7081,1191.79,1.23135,6262.62,5.83515
76.7181,1191.79,1.23151,6260.26,5.83527
76.728,1191.79,1.23168,6257.85,5.83539
76.738,1191.79,1.23186,6255.44,5.8355
76.748,1191.79,1.23202,6253,5.83562
76.7581,1191.79,1.23218,6250.54,5.83572
76.7681,1191.79,1.23235,6248.1,5.83584
76.7781,1191.79,1.23252,6245.63,5.83595
76.788,1191.79,1.23269,6243.13,5.83606
76.798,1191.79,1.23285,6240.65,5.83617
76.808,1191.79,1.23301,6238.15,5.83628
76.8181,1191.79,1.23318,6235.64,5.83638
76.8281,1191.79,1.23334,6233.14,5.83648
76.8381,1191.79,1.23351,6230.6,5.83658
76.8481,1191.79,1.23368,6228.08,5.83668
76.858,1191.79,1.23385,6225.51,5.83678
76.868,1191.79,1.23401,6222.89,5.83687
76.878,1191.79,1.23418,6220.27,5.83697
76.8881,1191.79,1.23435,6217.61,5.83707
76.8981,1191.79,1.23452,6214.89,5.83717
76.9081,1191.79,1.23468,6212.18,5.83727
76.918,1191.79,1.23485,6209.4,5.83738
76.928,1191.79,1.23502,6206.64,5.83749
76.938,1191.79,1.23518,6203.85,5.8376
76.9481,1191.79,1.23535,6201.02,5.83773
76.9581,1191.79,1.23552,6198.25,5.83786
76.9681,1191.79,1.23568,6195.49,5.838
76.978,1191.79,1.23585,6192.68,5.83814
76.988,1191.79,1.23601,6189.89,5.83828
76.998,1191.79,1.23618,6187.15,5.83841
77.0081,1191.79,1.23635,6184.37,5.83856
77.0181,1191.79,1.23652,6181.58,5.83871
77.0281,1191.79,1.23668,6178.77,5.83887
77.038,1191.79,1.23685,6175.93,5.83903
77.048,1191.79,1.23702,6173.05,5.83917
77.058,1191.79,1.23718,6170.11,5.83932
77.0681,1191.79,1.23735,6167.07,5.83947
77.0781,1191.79,1.23751,6163.94,5.83964
77.0881,1191.79,1.23768,6160.7,5.83981
77.0981,1191.79,1.23786,6157.38,5.84
77.108,1191.79,1.23803,6153.93,5.84019
77.118,1191.79,1.23818,6150.43,5.84037
77.128,1191.79,1.23835,6146.79,5.84056
77.1381,1191.79,1.23852,6143.03,5.84076
77.1481,1191.79,1.23868,6139.14,5.84098
77.1581,1191.79,1.23885,6135.17,5.8412
77.168,1191.79,1.23902,6131.17,5.84142
77.178,1191.79,1.23919,6127.13,5.84163
77.188,1191.79,1.23934,6123.07,5.84185
77.1981,1191.79,1.23951,6118.93,5.84206
77.2081,1191.79,1.23969,6114.81,5.84227
77.2181,1191.79,1.23985,6110.66,5.84247
77.228,1191.79,1.24002,6106.5,5.84268
77.238,1191.8,1.24018,6102.33,5.84289
77.248,1191.8,1.24035,6098.16,5.8431
77.2581,1191.8,1.24052,6093.94,5.8433
77.2681,1191.8,1.24068,6089.65,5.84351
77.2781,1191.8,1.24085,6085.4,5.84371
77.288,1191.8,1.24102,6081.17,5.84391
77.298,1191.8,1.24118,6076.95,5.84413
77.308,1191.8,1.24135,6072.72,5.84435
77.3181,1191.8,1.24151,6068.49,5.84457
77.3281,1191.8,1.24169,6064.28,5.84479
77.3381,1191.8,1.24185,6060.1,5.84499
77.3481,1191.8,1.24202,6055.97,5.84519
77.358,1191.8,1.24218,6051.88,5.84539
77.368,1191.8,1.24235,6047.91,5.84558
77.378,1191.8,1.24251,6043.86,5.84578
77.3881,1191.8,1.24268,6039.83,5.84599
77.3981,1191.8,1.24285,6035.86,5.8462
77.4081,1191.8,1.24302,6031.92,5.84641
77.418,1191.8,1.24318,6028.02,5.84662
77.428,1191.8,1.24335,6024.15,5.84684
77.438,1191.8,1.24351,6020.31,5.84706
77.4481,1191.8,1.24369,6016.5,5.8473
77.4581,1191.8,1.24385,6012.76,5.84754
77.4681,1191.8,1.24401,6009.04,5.84778
77.478,1191.8,1.24418,6005.43,5.848
77.488,1191.8,1.24435,6001.88,5.84822
77.498,1191.8,1.24452,5998.37,5.84844
77.5081,1191.8,1.24469,5994.92,5.84865
77.5181,1191.8,1.24485,5991.51,5.84886
77.5281,1191.8,1.24501,5988.15,5.84905
77.538,1191.8,1.24518,5984.85,5.84923
77.548,1191.8,1.24536,5981.63,5.8494
77.558,1191.8,1.24552,5978.39,5.84957
77.5681,1191.8,1.24568,5975.09,5.84974
77.5781,1191.8,1.24585,5971.76,5.8499
77.5881,1191.8,1.24602,5968.4,5.85006
77.5981,1191.8,1.24619,5965.01,5.85021
77.608,1191.8,1.24635,5961.59,5.85037
77.618,1191.8,1.24652,5958.17,5.85053
77.628,1191.8,1.24669,5954.7,5.8507
77.6381,1191.8,1.24685,5951.17,5.85087
77.6481,1191.8,1.24701,5947.55,5.85104
77.6581,1191.8,1.24718,5943.88,5.85122
77.668,1191.8,1.24734,5940.21,5.85142
77.678,1191.8,1.24752,5936.49,5.85162
77.688,1191.8,1.24768,5932.75,5.85183
77.6981,1191.8,1.24785,5928.95,5.85205
77.7081,1191.8,1.24802,5925.16,5.85227
77.7181,1191.8,1.24818,5921.32,5.85248
77.728,1191.8,1.24835,5917.48,5.85268
77.738,1191.8,1.24852,5913.65,5.85288
77.748,1191.8,1.24868,5909.8,5.85309
77.7581,1191.8,1.24885,5905.98,5.8533
77.7681,1191.8,1.24902,5902.18,5.85349
77.7781,1191.8,1.24919,5898.45,5.8537
77.788,1191.8,1.24935,5894.74,5.85391
77.798,1191.8,1.24951,5891.08,5.85413
77.808,1191.8,1.24968,5887.46,5.85435
77.8181,1191.8,1.24985,5883.86,5.8546
77.8281,1191.8,1.25001,5880.29,5.85486
77.8381,1191.81,1.25018,5876.75,5.85513
77.8481,1191.81,1.25035,5873.32,5.85541
77.858,1191.81,1.25052,5869.96,5.85567
77.868,1191.81,1.25068,5866.64,5.85594
77.878,1191.81,1.25085,5863.34,5.8562
77.8881,1191.81,1.25102,5860.13,5.85645
77.8981,1191.81,1.25119,5856.96,5.8567
77.9081,1191.81,1.25135,5853.85,5.85697
77.918,1191.81,1.25151,5850.81,5.85722
77.928,1191.81,1.25169,5847.82,5.85748
77.938,1191.81,1.25185,5844.84,5.85772
77.9481,1191.81,1.25202,5841.86,5.85795
77.9581,1191.81,1.25219,5838.87,5.85819
77.9681,1191.81,1.25235,5835.91,5.85844
77.978,1191.81,1.25252,5832.98,5.8587
77.988,1191.81,1.25268,5830.01,5.85897
77.998,1191.81,1.25285,5827.05,5.85925
78.0081,1191.81,1.25302,5824.05,5.85952
78.0181,1191.81,1.25318,5821.03,5.85979
78.0281,1191.81,1.25335,5818.01,5.86006
78.038,1191.81,1.25351,5815.01,5.86034
78.048,1191.81,1.25368,5812.01,5.86064
78.058,1191.81,1.25385,5809.02,5.86092
78.0681,1191.81,1.25401,5806.03,5.8612
78.0781,1191.81,1.25417,5803.03,5.86145
78.0881,1191.81,1.25434,5800.03,5.86169
78.0981,1191.81,1.25452,5797.02,5.86193
78.108,1191.81,1.25469,5794.02,5.86216
78.118,1191.81,1.25485,5791.06,5.86239
78.128,1191.81,1.25502,5788.05,5.86262
78.1381,1191.81,1.25519,5785.03,5.86284
78.1481,1191.81,1.25535,5782.02,5.86308
78.1581,1191.81,1.25552,5779.01,5.86332
78.168,1191.81,1.25569,5776.03,5.86357
78.178,1191.81,1.25585,5773.03,5.86386
78.188,1191.81,1.25601,5770.04,5.86416
78.1981,1191.81,1.25618,5767.07,5.86445
78.2081,1191.81,1.25635,5764.12,5.86475
78.2181,1191.81,1.25651,5761.17,5.86505
78.228,1191.81,1.25668,5758.28,5.86536
78.238,1191.81,1.25685,5755.4,5.86567
78.248,1191.81,1.25702,5752.54,5.86599
78.2581,1191.81,1.25718,5749.7,5.86631
78.2681,1191.81,1.25735,5746.89,5.86662
78.2781,1191.81,1.25752,5744.11,5.86694
78.288,1191.81,1.25768,5741.39,5.86724
78.298,1191.81,1.25785,5738.7,5.86756
78.308,1191.81,1.25802,5736.03,5.86789
78.3181,1191.81,1.25818,5733.36,5.86823
78.3281,1191.81,1.25835,5730.71,5.86856
78.3381,1191.81,1.25852,5728.09,5.86889
78.3481,1191.81,1.25869,5725.5,5.86922
78.358,1191.81,1.25885,5722.93,5.86956
78.368,1191.81,1.25901,5720.35,5.86991
78.378,1191.81,1.25918,5717.77,5.87024
78.3881,1191.81,1.25935,5715.16,5.87058
78.3981,1191.81,1.25952,5712.5,5.87092
78.4081,1191.81,1.25969,5709.84,5.87127
78.418,1191.81,1.25985,5707.16,5.87159
78.428,1191.81,1.26002,5704.5,5.87192
78.438,1191.82,1.26018,5701.81,5.87225
78.4481,1191.82,1.26035,5699.1,5.87256
78.4581,1191.82,1.26051,5696.34,5.87285
78.4681,1191.82,1.26068,5693.62,5.87315
78.478,1191.82,1.26085,5690.89,5.87343
78.488,1191.82,1.26101,5688.17,5.87371
78.498,1191.82,1.26118,5685.43,5.87398
78.5081,1191.82,1.26135,5682.7,5.87426
78.5181,1191.82,1.26152,5679.98,5.87454
78.5281,1191.82,1.26168,5677.2,5.87483
78.538,1191.82,1.26185,5674.4,5.87511
78.548,1191.82,1.26202,5671.6,5.87542
78.558,1191.82,1.26219,5668.81,5.87572
78.5681,1191.82,1.26235,5665.97,5.87602
78.5781,1191.82,1.26251,5663.13,5.87634
78.5881,1191.82,1.26268,5660.29,5.87666
78.5981,1191.82,1.26285,5657.46,5.87699
78.608,1191.82,1.26302,5654.61,5.87733
78.618,1191.82,1.26318,5651.75,5.87767
78.628,1191.82,1.26335,5648.9,5.87801
78.6381,1191.82,1.26352,5646.03,5.87836
78.6481,1191.82,1.26369,5643.16,5.87869
78.6581,1191.82,1.26385,5640.28,5.87905
78.668,1191.82,1.26401,5637.38,5.8794
78.678,1191.82,1.26418,5634.47,5.87974
78.688,1191.82,1.26434,5631.53,5.88008
78.6981,1191.82,1.26451,5628.58,5.88043
78.7081,1191.82,1.26469,5625.62,5.88078
78.7181,1191.82,1.26486,5622.61,5.88112
78.728,1191.82,1.26502,5619.58,5.88147
78.738,1191.82,1.26519,5616.55,5.88182
78.748,1191.82,1.26536,5613.52,5.88217
78.7581,1191.82,1.26552,5610.46,5.88253
78.7681,1191.82,1.26568,5607.4,5.88291
78.7781,1191.82,1.26585,5604.32,5.88331
78.788,1191.82,1.26601,5601.22,5.88371
78.798,1191.82,1.26618,5598.07,5.8841
78.808,1191.82,1.26635,5594.94,5.88448
78.8181,1191.82,1.26652,5591.82,5.88486
78.8281,1191.82,1.26668,5588.73,5.88523
78.8381,1191.82,1.26684,5585.61,5.8856
78.8481,1191.82,1.26702,5582.44,5.88596
78.858,1191.82,1.26719,5579.26,5.88631
78.868,1191.82,1.26735,5576.01,5.88665
78.878,1191.82,1.26751,5572.71,5.88698
78.8881,1191.82,1.26768,5569.38,5.88733
78.8981,1191.82,1.26785,5566.01,5.88768
78.9081,1191.82,1.26802,5562.58,5.88803
78.918,1191.82,1.26818,5559.1,5.88839
78.928,1191.82,1.26835,5555.57,5.88876
78.938,1191.82,1.26851,5552,5.88915
78.9481,1191.82,1.26868,5548.43,5.88954
78.9581,1191.82,1.26885,5544.81,5.88993
78.9681,1191.82,1.26902,5541.21,5.89031
78.978,1191.82,1.26919,5537.64,5.89069
78.988,1191.82,1.26935,5534.08,5.89103
78.998,1191.82,1.26951,5530.56,5.89137
79.0081,1191.82,1.26967,5527.06,5.8917
79.0181,1191.82,1.26985,5523.59,5.89202
79.0281,1191.82,1.27002,5520.16,5.89235
79.038,1191.83,1.27018,5516.75,5.89266
79.048,1191.83,1.27035,5513.38,5.89297
79.058,1191.83,1.27052,5510.06,5.89329
79.0681,1191.83,1.27068,5506.79,5.89361
79.0781,1191.83,1.27084,5503.54,5.89393
79.0881,1191.83,1.27101,5500.34,5.89428
79.0981,1191.83,1.27118,5497.17,5.89463
79.108,1191.83,1.27135,5494.03,5.895
79.118,1191.83,1.27152,5490.9,5.89536
79.128,1191.83,1.27168,5487.8,5.89573
79.1381,1191.83,1.27185,5484.76,5.89609
79.1481,1191.83,1.27201,5481.73,5.89646
79.1581,1191.83,1.27218,5478.71,5.89683
79.168,1191.83,1.27235,5475.66,5.8972
79.178,1191.83,1.27252,5472.61,5.89758
79.188,1191.83,1.27269,5469.56,5.89797
79.1981,1191.83,1.27286,5466.5,5.89834
79.2081,1191.83,1.27302,5463.45,5.89871
79.2181,1191.83,1.27319,5460.38,5.89909
79.228,1191.83,1.27335,5457.29,5.89946
79.238,1191.83,1.27351,5454.15,5.89983
79.248,1191.83,1.27367,5450.98,5.9002
79.2581,1191.83,1.27385,5447.77,5.90056
79.2681,1191.83,1.27402,5444.55,5.90091
79.2781,1191.83,1.27418,5441.3,5.90124
79.288,1191.83,1.27435,5438,5.90156
79.298,1191.83,1.27452,5434.68,5.90189
79.308,1191.83,1.27468,5431.32,5.90222
79.3181,1191.83,1.27485,5427.94,5.90254
79.3281,1191.83,1.27502,5424.56,5.90284
79.3381,1191.83,1.27518,5421.15,5.90314
79.3481,1191.83,1.27535,5417.72,5.90343
79.358,1191.83,1.27552,5414.29,5.90374
79.368,1191.83,1.27568,5410.85,5.90407
79.378,1191.83,1.27585,5407.41,5.90441
79.3881,1191.83,1.27602,5403.97,5.90475
79.3981,1191.83,1.27619,5400.57,5.90509
79.4081,1191.83,1.27635,5397.18,5.90543
79.418,1191.83,1.27652,5393.81,5.90577
79.428,1191.83,1.27668,5390.42,5.90612
79.438,1191.83,1.27685,5387.08,5.90647
79.4481,1191.83,1.27701,5383.79,5.90681
79.4581,1191.83,1.27718,5380.56,5.90713
79.4681,1191.83,1.27735,5377.36,5.90744
79.478,1191.83,1.27751,5374.2,5.90772
79.488,1191.83,1.27768,5371.11,5.90797
79.498,1191.83,1.27785,5368.02,5.90822
79.5081,1191.83,1.27802,5364.96,5.90847
79.5181,1191.83,1.27818,5361.96,5.90872
79.5281,1191.83,1.27835,5358.98,5.90897
79.538,1191.83,1.27852,5355.99,5.90922
79.548,1191.83,1.27868,5352.98,5.90949
79.558,1191.83,1.27885,5349.9,5.90976
79.5681,1191.83,1.27902,5346.82,5.91002
79.5781,1191.83,1.27919,5343.72,5.91029
79.5881,1191.83,1.27935,5340.57,5.91057
79.5981,1191.83,1.27951,5337.39,5.91085
79.608,1191.83,1.27968,5334.17,5.91113
79.618,1191.83,1.27985,5330.9,5.9114
79.628,1191.83,1.28001,5327.59,5.91168
79.6381,1191.84,1.28018,5324.28,5.91194
79.6481,1191.84,1.28035,5321.01,5.91219
79.6581,1191.84,1.28052,5317.76,5.91243
79.668,1191.84,1.28068,5314.48,5.91267
79.678,1191.84,1.28085,5311.22,5.91291
79.688,1191.84,1.28101,5307.98,5.91315
79.6981,1191.84,1.28119,5304.76,5.91338
79.7081,1191.84,1.28135,5301.57,5.9136
79.7181,1191.84,1.28152,5298.39,5.91382
79.728,1191.84,1.28168,5295.25,5.91404
79.738,1191.84,1.28185,5292.12,5.91426
79.748,1191.84,1.28202,5288.97,5.91447
79.7581,1191.84,1.28219,5285.83,5.9147
79.7681,1191.84,1.28235,5282.72,5.91493
79.7781,1191.84,1.28252,5279.63,5.91517
79.788,1191.84,1.28268,5276.53,5.91542
79.798,1191.84,1.28284,5273.41,5.91567
79.808,1191.84,1.28301,5270.29,5.91591
79.8181,1191.84,1.28318,5267.16,5.91615
79.8281,1191.84,1.28335,5264.05,5.91639
79.8381,1191.84,1.28352,5260.92,5.91663
79.8481,1191.84,1.28368,5257.78,5.91688
79.858,1191.84,1.28384,5254.62,5.91711
79.868,1191.84,1.28401,5251.46,5.91733
79.878,1191.84,1.28418,5248.24,5.91755
79.8881,1191.84,1.28435,5244.98,5.91777
79.8981,1191.84,1.28451,5241.71,5.91799
79.9081,1191.84,1.28468,5238.36,5.91823
79.918,1191.84,1.28486,5235.02,5.91846
79.928,1191.84,1.28502,5231.61,5.91869
79.938,1191.84,1.28518,5228.17,5.91893
79.9481,1191.84,1.28535,5224.7,5.91916
79.9581,1191.84,1.28551,5221.2,5.9194
79.9681,1191.84,1.28568,5217.67,5.91965
79.978,1191.84,1.28585,5214.09,5.9199
79.988,1191.84,1.28602,5210.48,5.92014
79.998,1191.84,1.28619,5206.88,5.92037
80.0081,1191.84,1.28635,5203.29,5.92059
80.0181,1191.84,1.28652,5199.67,5.92082
80.0281,1191.84,1.28668,5196.07,5.92104
80.038,1191.84,1.28684,5192.47,5.92126
80.048,1191.84,1.28701,5188.88,5.92147
80.058,1191.84,1.28718,5185.33,5.92169
80.0681,1191.84,1.28734,5181.81,5.9219
80.0781,1191.84,1.28751,5178.33,5.92212
80.0881,1191.84,1.28767,5174.89,5.92233
80.0981,1191.84,1.28785,5171.46,5.92256
80.108,1191.84,1.28802,5168.04,5.92279
80.118,1191.84,1.28819,5164.65,5.92302
80.128,1191.84,1.28835,5161.28,5.92325
80.1381,1191.84,1.28851,5157.94,5.92349
80.1481,1191.84,1.28868,5154.57,5.92373
80.1581,1191.84,1.28885,5151.18,5.92396
80.168,1191.84,1.28902,5147.82,5.9242
80.178,1191.84,1.28919,5144.47,5.92443
80.188,1191.84,1.28935,5141.11,5.92466
80.1981,1191.84,1.28951,5137.78,5.92489
80.2081,1191.84,1.28968,5134.48,5.92511
80.2181,1191.84,1.28985,5131.2,5.92531
80.228,1191.84,1.29001,5127.92,5.92551
80.238,1191.85,1.29017,5124.66,5.9257
80.248,1191.85,1.29035,5121.44,5.92588
80.2581,1191.85,1.29052,5118.26,5.92606
80.2681,1191.85,1.29068,5115.1,5.92623
80.2781,1191.85,1.29084,5111.97,5.9264
80.288,1191.85,1.29101,5108.91,5.92657
80.298,1191.85,1.29118,5105.84,5.92673
80.308,1191.85,1.29135,5102.79,5.92689
80.3181,1191.85,1.29151,5099.77,5.92707
80.3281,1191.85,1.29168,5096.79,5.92725
80.3381,1191.85,1.29185,5093.86,5.92744
80.3481,1191.85,1.29202,5090.97,5.92762
80.358,1191.85,1.29218,5088.09,5.92781
80.368,1191.85,1.29235,5085.24,5.92799
80.378,1191.85,1.29252,5082.36,5.92818
80.3881,1191.85,1.29269,5079.54,5.92835
80.3981,1191.85,1.29285,5076.74,5.92853
80.4081,1191.85,1.29302,5073.96,5.9287
80.418,1191.85,1.29318,5071.18,5.92888
80.428,1191.85,1.29335,5068.4,5.92903
80.438,1191.85,1.29352,5065.62,5.9292
80.4481,1191.85,1.29368,5062.78,5.92937
80.4581,1191.85,1.29385,5059.99,5.92953
80.4681,1191.85,1.29402,5057.17,5.92969
80.478,1191.85,1.29418,5054.36,5.92984
80.488,1191.85,1.29434,5051.52,5.93001
80.498,1191.85,1.29451,5048.68,5.93018
80.5081,1191.85,1.29469,5045.82,5.93035
80.5181,1191.85,1.29485,5042.97,5.93051
80.5281,1191.85,1.29502,5040.09,5.93069
80.538,1191.85,1.29519,5037.25,5.93085
80.548,1191.85,1.29535,5034.47,5.93101
80.558,1191.85,1.29551,5031.63,5.93117
80.5681,1191.85,1.29568,5028.83,5.93136
80.5781,1191.85,1.29584,5026.07,5.93154
80.5881,1191.85,1.29602,5023.34,5.93172
80.5981,1191.85,1.29618,5020.59,5.9319
80.608,1191.85,1.29634,5017.86,5.93208
80.618,1191.85,1.29651,5015.16,5.93225
80.628,1191.85,1.29669,5012.5,5.93242
80.6381,1191.85,1.29685,5009.85,5.93259
80.6481,1191.85,1.29701,5007.19,5.93276
80.6581,1191.85,1.29717,5004.59,5.93292
80.668,1191.85,1.29734,5002.01,5.93309
80.678,1191.85,1.29751,4999.39,5.93325
80.688,1191.85,1.29769,4996.75,5.9334
80.6981,1191.85,1.29785,4994.17,5.93355
80.7081,1191.85,1.29802,4991.59,5.93371
80.7181,1191.85,1.29819,4989.01,5.93389
80.728,1191.85,1.29835,4986.37,5.93407
80.738,1191.85,1.29852,4983.7,5.93426
80.748,1191.85,1.29869,4981.04,5.93446
80.7581,1191.85,1.29885,4978.31,5.93466
80.7681,1191.85,1.29902,4975.57,5.93487
80.7781,1191.85,1.29919,4972.84,5.93509
80.788,1191.85,1.29935,4970.1,5.93532
80.798,1191.85,1.29952,4967.34,5.93554
80.808,1191.85,1.29969,4964.51,5.93577
80.8181,1191.85,1.29985,4961.65,5.93598
80.8281,1191.85,1.30002,4958.83,5.93619
80.8381,1191.86,1.30019,4956.02,5.93639
80.8481,1191.86,1.30035,4953.18,5.93658
80.858,1191.86,1.30051,4950.36,5.93677
80.868,1191.86,1.30067,4947.5,5.93694
80.878,1191.86,1.30085,4944.6,5.93711
80.8881,1191.86,1.30102,4941.68,5.93728
80.8981,1191.86,1.30119,4938.78,5.93745
80.9081,1191.86,1.30135,4935.87,5.93761
80.918,1191.86,1.30151,4932.95,5.93777
80.928,1191.86,1.30168,4930,5.93795
80.938,1191.86,1.30185,4926.98,5.93813
80.9481,1191.86,1.30201,4923.93,5.93831
80.9581,1191.86,1.30218,4920.85,5.9385
80.9681,1191.86,1.30235,4917.76,5.93868
80.978,1191.86,1.30252,4914.7,5.93885
80.988,1191.86,1.30269,4911.6,5.93905
80.998,1191.86,1.30285,4908.45,5.93926
81.0081,1191.86,1.30301,4905.29,5.93947
81.0181,1191.86,1.30318,4902.11,5.93969
81.0281,1191.86,1.30335,4898.9,5.93989
81.038,1191.86,1.30351,4895.67,5.94009
81.048,1191.86,1.30368,4892.41,5.94029
81.058,1191.86,1.30385,4889.12,5.9405
81.0681,1191.86,1.30401,4885.79,5.94073
81.0781,1191.86,1.30418,4882.36,5.94097
81.0881,1191.86,1.30435,4878.84,5.94121
81.0981,1191.86,1.30451,4875.24,5.94143
81.108,1191.86,1.30468,4871.55,5.94165
81.118,1191.86,1.30485,4867.8,5.94187
81.128,1191.86,1.30501,4863.96,5.94209
81.1381,1191.86,1.30518,4860.06,5.94231
81.1481,1191.86,1.30535,4856.1,5.94253
81.1581,1191.86,1.30552,4852.08,5.94275
81.168,1191.86,1.30569,4848,5.94296
81.178,1191.86,1.30585,4843.93,5.94315
81.188,1191.86,1.30602,4839.83,5.94334
81.1981,1191.86,1.30618,4835.75,5.94353
81.2081,1191.86,1.30635,4831.69,5.94372
81.2181,1191.86,1.30653,4827.61,5.9439
81.228,1191.86,1.30669,4823.58,5.94409
81.238,1191.86,1.30685,4819.56,5.94427
81.248,1191.86,1.30702,4815.57,5.94445
81.2581,1191.86,1.30718,4811.61,5.94464
81.2681,1191.86,1.30735,4807.67,5.94483
81.2781,1191.86,1.30752,4803.75,5.94502
81.288,1191.86,1.30769,4799.84,5.94521
81.298,1191.86,1.30785,4795.92,5.9454
81.308,1191.86,1.30802,4792.03,5.9456
81.3181,1191.86,1.30818,4788.14,5.94582
81.3281,1191.86,1.30834,4784.2,5.94603
81.3381,1191.86,1.30851,4780.25,5.94625
81.3481,1191.86,1.30868,4776.26,5.94646
81.358,1191.86,1.30886,4772.22,5.94668
81.368,1191.86,1.30903,4768.14,5.94692
81.378,1191.86,1.30918,4764.02,5.94714
81.3881,1191.86,1.30935,4759.87,5.94738
81.3981,1191.86,1.30952,4755.68,5.94763
81.4081,1191.86,1.30968,4751.48,5.94785
81.418,1191.86,1.30985,4747.24,5.94808
81.428,1191.86,1.31002,4743.02,5.94831
81.438,1191.87,1.31018,4738.83,5.94854
81.4481,1191.87,1.31035,4734.66,5.94879
81.4581,1191.87,1.31051,4730.54,5.94903
81.4681,1191.87,1.31068,4726.46,5.94926
81.478,1191.87,1.31085,4722.4,5.9495
81.488,1191.87,1.31101,4718.38,5.94974
81.498,1191.87,1.31118,4714.38,5.94998
81.5081,1191.87,1.31135,4710.38,5.95021
81.5181,1191.87,1.31152,4706.41,5.95045
81.5281,1191.87,1.31168,4702.4,5.95068
81.538,1191.87,1.31185,4698.36,5.95092
81.548,1191.87,1.31202,4694.28,5.95114
81.558,1191.87,1.31218,4690.16,5.95137
81.5681,1191.87,1.31235,4685.99,5.95161
81.5781,1191.87,1.31252,4681.78,5.95186
81.5881,1191.87,1.31269,4677.54,5.95211
81.5981,1191.87,1.31285,4673.26,5.95237
81.608,1191.87,1.31302,4668.97,5.95265
81.618,1191.87,1.31319,4664.64,5.95295
81.628,1191.87,1.31335,4660.3,5.95327
81.6381,1191.87,1.31351,4655.92,5.95359
81.6481,1191.87,1.31368,4651.55,5.95392
81.6581,1191.87,1.31385,4647.17,5.95427
81.668,1191.87,1.31402,4642.77,5.9546
81.678,1191.87,1.31418,4638.37,5.95492
81.688,1191.87,1.31435,4633.94,5.95525
81.6981,1191.87,1.31452,4629.52,5.95558
81.7081,1191.87,1.31468,4625.07,5.9559
81.7181,1191.87,1.31485,4620.65,5.95623
81.728,1191.87,1.31502,4616.24,5.95654
